ID_Name,Audio_Path,Video_Path,ENtire_Label,Audio_Label,Video_Label,Identi_Label,Sync_Label,Frame_Len,Audio_Len,FPS,AudioSamRate
CLEAN+single_speaker+tacotron2+fix1+mpgl0+sx109+mwbt0,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/CLEAN/single_speaker/tacotron2/mpgl0_sx109.wav,/data1/chenpeng/data/DeepfakeTIMIT/higher_quality_Tracking/pycrop/mpgl0/sx109-video-mwbt0/00000.avi,1,1,1,0,0,110.0,49784,25.0,16000
CLEAN+single_speaker+tacotron2+fix1+mpgl0+sx109+none,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/CLEAN/single_speaker/tacotron2/mpgl0_sx109.wav,/data1/chenpeng/data/DeepfakeTIMIT/original_Tracking/pycrop/mpgl0/video/sx109/sx109/00000.avi,1,1,0,0,0,110.0,49784,25.0,16000
CLEAN+single_speaker+tacotron2+fix1+mdld0+si913+mcem0,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/CLEAN/single_speaker/tacotron2/mdld0_si913.wav,/data1/chenpeng/data/DeepfakeTIMIT/higher_quality_Tracking/pycrop/mdld0/si913-video-mcem0/00000.avi,1,1,1,0,0,185.0,75419,25.0,16000
CLEAN+single_speaker+tacotron2+fix1+mdld0+si913+none,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/CLEAN/single_speaker/tacotron2/mdld0_si913.wav,/data1/chenpeng/data/DeepfakeTIMIT/original_Tracking/pycrop/mdld0/video/si913/si913/00000.avi,1,1,0,0,0,185.0,75419,25.0,16000
CLEAN+single_speaker+tacotron2+fix1+msjs1+si639+mrgg0,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/CLEAN/single_speaker/tacotron2/msjs1_si639.wav,/data1/chenpeng/data/DeepfakeTIMIT/higher_quality_Tracking/pycrop/msjs1/si639-video-mrgg0/00000.avi,1,1,1,0,0,113.0,42725,25.0,16000
CLEAN+single_speaker+tacotron2+fix1+msjs1+si639+none,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/CLEAN/single_speaker/tacotron2/msjs1_si639.wav,/data1/chenpeng/data/DeepfakeTIMIT/original_Tracking/pycrop/msjs1/video/si639/si639/00000.avi,1,1,0,0,0,112.0,42725,25.0,16000
CLEAN+single_speaker+tacotron2+fix1+mdbb0+sx1195+mrcz0,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/CLEAN/single_speaker/tacotron2/mdbb0_sx1195.wav,/data1/chenpeng/data/DeepfakeTIMIT/higher_quality_Tracking/pycrop/mdbb0/sx1195-video-mrcz0/00000.avi,1,1,1,0,0,101.0,44397,25.0,16000
CLEAN+single_speaker+tacotron2+fix1+mdbb0+sx1195+none,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/CLEAN/single_speaker/tacotron2/mdbb0_sx1195.wav,/data1/chenpeng/data/DeepfakeTIMIT/original_Tracking/pycrop/mdbb0/video/sx1195/sx1195/00000.avi,1,1,0,0,0,101.0,44397,25.0,16000
CLEAN+single_speaker+tacotron2+fix1+felc0+si756+fdac1,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/CLEAN/single_speaker/tacotron2/felc0_si756.wav,/data1/chenpeng/data/DeepfakeTIMIT/higher_quality_Tracking/pycrop/felc0/si756-video-fdac1/00000.avi,1,1,1,0,0,151.0,79691,25.0,16000
CLEAN+single_speaker+tacotron2+fix1+felc0+si756+none,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/CLEAN/single_speaker/tacotron2/felc0_si756.wav,/data1/chenpeng/data/DeepfakeTIMIT/original_Tracking/pycrop/felc0/video/si756/si756/00000.avi,1,1,0,0,0,151.0,79691,25.0,16000
CLEAN+single_speaker+tacotron2+fix1+mmdm2+si2028+mccs0,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/CLEAN/single_speaker/tacotron2/mmdm2_si2028.wav,/data1/chenpeng/data/DeepfakeTIMIT/higher_quality_Tracking/pycrop/mmdm2/si2028-video-mccs0/00000.avi,1,1,1,0,0,67.0,37895,25.0,16000
CLEAN+single_speaker+tacotron2+fix1+mmdm2+si2028+none,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/CLEAN/single_speaker/tacotron2/mmdm2_si2028.wav,/data1/chenpeng/data/DeepfakeTIMIT/original_Tracking/pycrop/mmdm2/video/si2028/si2028/00000.avi,1,1,0,0,0,67.0,37895,25.0,16000
CLEAN+single_speaker+tacotron2+fix1+mjsw0+si1640+mmdb1,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/CLEAN/single_speaker/tacotron2/mjsw0_si1640.wav,/data1/chenpeng/data/DeepfakeTIMIT/higher_quality_Tracking/pycrop/mjsw0/si1640-video-mmdb1/00000.avi,1,1,1,0,0,54.0,24335,25.0,16000
CLEAN+single_speaker+tacotron2+fix1+mjsw0+si1640+none,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/CLEAN/single_speaker/tacotron2/mjsw0_si1640.wav,/data1/chenpeng/data/DeepfakeTIMIT/original_Tracking/pycrop/mjsw0/video/si1640/si1640/00000.avi,1,1,0,0,0,54.0,24335,25.0,16000
