ID_Name,Audio_Path,Video_Path,ENtire_Label,Audio_Label,Video_Label,Identi_Label,Sync_Label,Frame_Len,Audio_Len,FPS,AudioSamRate
DTW+single_speaker+tacotron2+fix1+mpgl0+sx109+mwbt0,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/DTW/single_speaker/tacotron2/mpgl0_sx109.wav,/data1/chenpeng/data/DeepfakeTIMIT/higher_quality_Tracking/pycrop/mpgl0/sx109-video-mwbt0/00000.avi,1,1,1,0,0,110.0,70400,25.0,16000
DTW+single_speaker+tacotron2+fix1+mpgl0+sx109+none,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/DTW/single_speaker/tacotron2/mpgl0_sx109.wav,/data1/chenpeng/data/DeepfakeTIMIT/original_Tracking/pycrop/mpgl0/video/sx109/sx109/00000.avi,1,1,0,0,0,110.0,70400,25.0,16000
DTW+single_speaker+tacotron2+fix1+mdld0+si913+mcem0,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/DTW/single_speaker/tacotron2/mdld0_si913.wav,/data1/chenpeng/data/DeepfakeTIMIT/higher_quality_Tracking/pycrop/mdld0/si913-video-mcem0/00000.avi,1,1,1,0,0,185.0,118400,25.0,16000
DTW+single_speaker+tacotron2+fix1+mdld0+si913+none,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/DTW/single_speaker/tacotron2/mdld0_si913.wav,/data1/chenpeng/data/DeepfakeTIMIT/original_Tracking/pycrop/mdld0/video/si913/si913/00000.avi,1,1,0,0,0,185.0,118400,25.0,16000
DTW+single_speaker+tacotron2+fix1+msjs1+si639+mrgg0,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/DTW/single_speaker/tacotron2/msjs1_si639.wav,/data1/chenpeng/data/DeepfakeTIMIT/higher_quality_Tracking/pycrop/msjs1/si639-video-mrgg0/00000.avi,1,1,1,0,0,113.0,71680,25.0,16000
DTW+single_speaker+tacotron2+fix1+msjs1+si639+none,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/DTW/single_speaker/tacotron2/msjs1_si639.wav,/data1/chenpeng/data/DeepfakeTIMIT/original_Tracking/pycrop/msjs1/video/si639/si639/00000.avi,1,1,0,0,0,112.0,71680,25.0,16000
DTW+single_speaker+tacotron2+fix1+mdbb0+sx1195+mrcz0,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/DTW/single_speaker/tacotron2/mdbb0_sx1195.wav,/data1/chenpeng/data/DeepfakeTIMIT/higher_quality_Tracking/pycrop/mdbb0/sx1195-video-mrcz0/00000.avi,1,1,1,0,0,101.0,64640,25.0,16000
DTW+single_speaker+tacotron2+fix1+mdbb0+sx1195+none,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/DTW/single_speaker/tacotron2/mdbb0_sx1195.wav,/data1/chenpeng/data/DeepfakeTIMIT/original_Tracking/pycrop/mdbb0/video/sx1195/sx1195/00000.avi,1,1,0,0,0,101.0,64640,25.0,16000
DTW+single_speaker+tacotron2+fix1+felc0+si756+fdac1,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/DTW/single_speaker/tacotron2/felc0_si756.wav,/data1/chenpeng/data/DeepfakeTIMIT/higher_quality_Tracking/pycrop/felc0/si756-video-fdac1/00000.avi,1,1,1,0,0,151.0,96640,25.0,16000
DTW+single_speaker+tacotron2+fix1+felc0+si756+none,/data1/chenpeng/data/DeepfakeTIMIT/TIMIT-TTS/DTW/single_speaker/tacotron2/felc0_si756.wav,/data1/chenpeng/data/DeepfakeTIMIT/original_Tracking/pycrop/felc0/video/si756/si756/00000.avi,1,1,0,0,0,151.0,96640,25.0,16000
