ID_Name,Audio_Path,Video_Path,ENtire_Label,Audio_Label,Video_Label,Identi_Label,Sync_Label,Frame_Len,Audio_Len,FPS,AudioSamRate
origin+id07297_VN9-PFCJMQQ,/data2/caiyu/data/My_Test/origin/id07297_VN9-PFCJMQQ.wav,/data2/caiyu/data/My_Test/origin/id07297_VN9-PFCJMQQ.mp4,0,0,0,1,1,139.0,89088,25.0,16000
origin+id01772_sP3vFSJZLqo,/data2/caiyu/data/My_Test/origin/id01772_sP3vFSJZLqo.wav,/data2/caiyu/data/My_Test/origin/id01772_sP3vFSJZLqo.mp4,0,0,0,1,1,139.0,89088,25.0,16000
origin+id07672_oY36hQs19bU,/data2/caiyu/data/My_Test/origin/id07672_oY36hQs19bU.wav,/data2/caiyu/data/My_Test/origin/id07672_oY36hQs19bU.mp4,0,0,0,1,1,105.0,67584,25.0,16000
origin+id04666_XUJbp2xj9Eo,/data2/caiyu/data/My_Test/origin/id04666_XUJbp2xj9Eo.wav,/data2/caiyu/data/My_Test/origin/id04666_XUJbp2xj9Eo.mp4,0,0,0,1,1,122.0,78848,25.0,16000
origin+id02101_clYuedDMY5Q,/data2/caiyu/data/My_Test/origin/id02101_clYuedDMY5Q.wav,/data2/caiyu/data/My_Test/origin/id02101_clYuedDMY5Q.mp4,0,0,0,1,1,100.0,64512,25.0,16000
origin+id09174_Qspzu6tyArc,/data2/caiyu/data/My_Test/origin/id09174_Qspzu6tyArc.wav,/data2/caiyu/data/My_Test/origin/id09174_Qspzu6tyArc.mp4,0,0,0,1,1,256.0,163840,25.0,16000
origin+id08465_IDLBOC9702Q,/data2/caiyu/data/My_Test/origin/id08465_IDLBOC9702Q.wav,/data2/caiyu/data/My_Test/origin/id08465_IDLBOC9702Q.mp4,0,0,0,1,1,130.0,83968,25.0,16000
origin+id03168_P2xNnPX30fs,/data2/caiyu/data/My_Test/origin/id03168_P2xNnPX30fs.wav,/data2/caiyu/data/My_Test/origin/id03168_P2xNnPX30fs.mp4,0,0,0,1,1,117.0,75776,25.0,16000
origin+id05758_sL4HM0tmgHk,/data2/caiyu/data/My_Test/origin/id05758_sL4HM0tmgHk.wav,/data2/caiyu/data/My_Test/origin/id05758_sL4HM0tmgHk.mp4,0,0,0,1,1,216.0,138240,25.0,16000
origin+id00071_0JDAt0VQxT4,/data2/caiyu/data/My_Test/origin/id00071_0JDAt0VQxT4.wav,/data2/caiyu/data/My_Test/origin/id00071_0JDAt0VQxT4.mp4,0,0,0,1,1,245.0,157696,25.0,16000
origin+id02615_g99PyjHC1-U,/data2/caiyu/data/My_Test/origin/id02615_g99PyjHC1-U.wav,/data2/caiyu/data/My_Test/origin/id02615_g99PyjHC1-U.mp4,0,0,0,1,1,138.0,89088,25.0,16000
origin+id02592_cVw1EY986lA,/data2/caiyu/data/My_Test/origin/id02592_cVw1EY986lA.wav,/data2/caiyu/data/My_Test/origin/id02592_cVw1EY986lA.mp4,0,0,0,1,1,131.0,83968,25.0,16000
origin+id03209_5ynVsMzGDZY,/data2/caiyu/data/My_Test/origin/id03209_5ynVsMzGDZY.wav,/data2/caiyu/data/My_Test/origin/id03209_5ynVsMzGDZY.mp4,0,0,0,1,1,122.0,78848,25.0,16000
origin+id07786_3XaFZ-imPm0,/data2/caiyu/data/My_Test/origin/id07786_3XaFZ-imPm0.wav,/data2/caiyu/data/My_Test/origin/id07786_3XaFZ-imPm0.mp4,0,0,0,1,1,141.0,91136,25.0,16000
origin+id00450_RWa6IMFzdi8,/data2/caiyu/data/My_Test/origin/id00450_RWa6IMFzdi8.wav,/data2/caiyu/data/My_Test/origin/id00450_RWa6IMFzdi8.mp4,0,0,0,1,1,100.0,64512,25.0,16000
origin+id00690_yP9ORgcACGg,/data2/caiyu/data/My_Test/origin/id00690_yP9ORgcACGg.wav,/data2/caiyu/data/My_Test/origin/id00690_yP9ORgcACGg.mp4,0,0,0,1,1,212.0,136192,25.0,16000
origin+id06339_yEFEI1TksL0,/data2/caiyu/data/My_Test/origin/id06339_yEFEI1TksL0.wav,/data2/caiyu/data/My_Test/origin/id06339_yEFEI1TksL0.mp4,0,0,0,1,1,183.0,117760,25.0,16000
origin+id03918_BhEVxpbXmXA,/data2/caiyu/data/My_Test/origin/id03918_BhEVxpbXmXA.wav,/data2/caiyu/data/My_Test/origin/id03918_BhEVxpbXmXA.mp4,0,0,0,1,1,415.0,266240,25.0,16000
origin+id08730_XaJNRXLZMak,/data2/caiyu/data/My_Test/origin/id08730_XaJNRXLZMak.wav,/data2/caiyu/data/My_Test/origin/id08730_XaJNRXLZMak.mp4,0,0,0,1,1,431.0,276480,25.0,16000
origin+id02231_zbhc2j6QFy8,/data2/caiyu/data/My_Test/origin/id02231_zbhc2j6QFy8.wav,/data2/caiyu/data/My_Test/origin/id02231_zbhc2j6QFy8.mp4,0,0,0,1,1,278.0,178176,25.0,16000
origin+id07116_McuXb3G6nZs,/data2/caiyu/data/My_Test/origin/id07116_McuXb3G6nZs.wav,/data2/caiyu/data/My_Test/origin/id07116_McuXb3G6nZs.mp4,0,0,0,1,1,133.0,86016,25.0,16000
origin+id08649_oJ7rZwVHOeo,/data2/caiyu/data/My_Test/origin/id08649_oJ7rZwVHOeo.wav,/data2/caiyu/data/My_Test/origin/id08649_oJ7rZwVHOeo.mp4,0,0,0,1,1,114.0,73728,25.0,16000
origin+id07050_p19mG6lt4KQ,/data2/caiyu/data/My_Test/origin/id07050_p19mG6lt4KQ.wav,/data2/caiyu/data/My_Test/origin/id07050_p19mG6lt4KQ.mp4,0,0,0,1,1,100.0,64512,25.0,16000
origin+id05686_9MVN9T2HEIk,/data2/caiyu/data/My_Test/origin/id05686_9MVN9T2HEIk.wav,/data2/caiyu/data/My_Test/origin/id05686_9MVN9T2HEIk.mp4,0,0,0,1,1,141.0,91136,25.0,16000
origin+id05805_aDFNZ7Rbrj0,/data2/caiyu/data/My_Test/origin/id05805_aDFNZ7Rbrj0.wav,/data2/caiyu/data/My_Test/origin/id05805_aDFNZ7Rbrj0.mp4,0,0,0,1,1,121.0,77824,25.0,16000
origin+id02043_lB96RoeJXbE,/data2/caiyu/data/My_Test/origin/id02043_lB96RoeJXbE.wav,/data2/caiyu/data/My_Test/origin/id02043_lB96RoeJXbE.mp4,0,0,0,1,1,267.0,171008,25.0,16000
origin+id02505_g3rMkSFXUrI,/data2/caiyu/data/My_Test/origin/id02505_g3rMkSFXUrI.wav,/data2/caiyu/data/My_Test/origin/id02505_g3rMkSFXUrI.mp4,0,0,0,1,1,142.0,91136,25.0,16000
origin+id02463_i69I99puho4,/data2/caiyu/data/My_Test/origin/id02463_i69I99puho4.wav,/data2/caiyu/data/My_Test/origin/id02463_i69I99puho4.mp4,0,0,0,1,1,159.0,102400,25.0,16000
origin+id08804_jhMcirZ1b6k,/data2/caiyu/data/My_Test/origin/id08804_jhMcirZ1b6k.wav,/data2/caiyu/data/My_Test/origin/id08804_jhMcirZ1b6k.mp4,0,0,0,1,1,133.0,86016,25.0,16000
origin+id05130_266rzhKC-Pc,/data2/caiyu/data/My_Test/origin/id05130_266rzhKC-Pc.wav,/data2/caiyu/data/My_Test/origin/id05130_266rzhKC-Pc.mp4,0,0,0,1,1,158.0,101376,25.0,16000
origin+id06596_4aUtsgr-cec,/data2/caiyu/data/My_Test/origin/id06596_4aUtsgr-cec.wav,/data2/caiyu/data/My_Test/origin/id06596_4aUtsgr-cec.mp4,0,0,0,1,1,183.0,117760,25.0,16000
origin+id07750_Oy5btbuaCBg,/data2/caiyu/data/My_Test/origin/id07750_Oy5btbuaCBg.wav,/data2/caiyu/data/My_Test/origin/id07750_Oy5btbuaCBg.mp4,0,0,0,1,1,138.0,89088,25.0,16000
origin+id01373_7d4wMAS6Osc,/data2/caiyu/data/My_Test/origin/id01373_7d4wMAS6Osc.wav,/data2/caiyu/data/My_Test/origin/id01373_7d4wMAS6Osc.mp4,0,0,0,1,1,116.0,74752,25.0,16000
origin+id07652_PsEVdTnpZ74,/data2/caiyu/data/My_Test/origin/id07652_PsEVdTnpZ74.wav,/data2/caiyu/data/My_Test/origin/id07652_PsEVdTnpZ74.mp4,0,0,0,1,1,128.0,81920,25.0,16000
origin+id01599_X6a4ZrAkNZc,/data2/caiyu/data/My_Test/origin/id01599_X6a4ZrAkNZc.wav,/data2/caiyu/data/My_Test/origin/id01599_X6a4ZrAkNZc.mp4,0,0,0,1,1,170.0,109568,25.0,16000
origin+id06489_OFQ8BFMYlME,/data2/caiyu/data/My_Test/origin/id06489_OFQ8BFMYlME.wav,/data2/caiyu/data/My_Test/origin/id06489_OFQ8BFMYlME.mp4,0,0,0,1,1,113.0,72704,25.0,16000
origin+id05392_9IqGt0rZ5uY,/data2/caiyu/data/My_Test/origin/id05392_9IqGt0rZ5uY.wav,/data2/caiyu/data/My_Test/origin/id05392_9IqGt0rZ5uY.mp4,0,0,0,1,1,116.0,74752,25.0,16000
origin+id01949_Pukb75XWNTU,/data2/caiyu/data/My_Test/origin/id01949_Pukb75XWNTU.wav,/data2/caiyu/data/My_Test/origin/id01949_Pukb75XWNTU.mp4,0,0,0,1,1,396.0,253952,25.0,16000
origin+id08900_MYv_DXYHiFM,/data2/caiyu/data/My_Test/origin/id08900_MYv_DXYHiFM.wav,/data2/caiyu/data/My_Test/origin/id08900_MYv_DXYHiFM.mp4,0,0,0,1,1,354.0,227328,25.0,16000
origin+id03803_3sthtQmulrI,/data2/caiyu/data/My_Test/origin/id03803_3sthtQmulrI.wav,/data2/caiyu/data/My_Test/origin/id03803_3sthtQmulrI.mp4,0,0,0,1,1,296.0,189440,25.0,16000
origin+id05300_6uSL8jAd5-8,/data2/caiyu/data/My_Test/origin/id05300_6uSL8jAd5-8.wav,/data2/caiyu/data/My_Test/origin/id05300_6uSL8jAd5-8.mp4,0,0,0,1,1,133.0,86016,25.0,16000
origin+id04740_21VMUWhgqw8,/data2/caiyu/data/My_Test/origin/id04740_21VMUWhgqw8.wav,/data2/caiyu/data/My_Test/origin/id04740_21VMUWhgqw8.mp4,0,0,0,1,1,124.0,79872,25.0,16000
origin+id00190_hYt6-Vkk0Z0,/data2/caiyu/data/My_Test/origin/id00190_hYt6-Vkk0Z0.wav,/data2/caiyu/data/My_Test/origin/id00190_hYt6-Vkk0Z0.mp4,0,0,0,1,1,140.0,90112,25.0,16000
origin+id05135_ShkxGewJSps,/data2/caiyu/data/My_Test/origin/id05135_ShkxGewJSps.wav,/data2/caiyu/data/My_Test/origin/id05135_ShkxGewJSps.mp4,0,0,0,1,1,124.0,79872,25.0,16000
origin+id04109_PgPCGpihxi4,/data2/caiyu/data/My_Test/origin/id04109_PgPCGpihxi4.wav,/data2/caiyu/data/My_Test/origin/id04109_PgPCGpihxi4.mp4,0,0,0,1,1,130.0,83968,25.0,16000
origin+id00438_aGe0-yOCp_4,/data2/caiyu/data/My_Test/origin/id00438_aGe0-yOCp_4.wav,/data2/caiyu/data/My_Test/origin/id00438_aGe0-yOCp_4.mp4,0,0,0,1,1,263.0,168960,25.0,16000
origin+id07314_L-GqG1AudjA,/data2/caiyu/data/My_Test/origin/id07314_L-GqG1AudjA.wav,/data2/caiyu/data/My_Test/origin/id07314_L-GqG1AudjA.mp4,0,0,0,1,1,145.0,93184,25.0,16000
origin+id03531_ZqPV8stbke0,/data2/caiyu/data/My_Test/origin/id03531_ZqPV8stbke0.wav,/data2/caiyu/data/My_Test/origin/id03531_ZqPV8stbke0.mp4,0,0,0,1,1,123.0,78848,25.0,16000
origin+id09022_0Qh6SG-xUAc,/data2/caiyu/data/My_Test/origin/id09022_0Qh6SG-xUAc.wav,/data2/caiyu/data/My_Test/origin/id09022_0Qh6SG-xUAc.mp4,0,0,0,1,1,134.0,86016,25.0,16000
origin+id02979_JdTLYJYgSHU,/data2/caiyu/data/My_Test/origin/id02979_JdTLYJYgSHU.wav,/data2/caiyu/data/My_Test/origin/id02979_JdTLYJYgSHU.mp4,0,0,0,1,1,162.0,104448,25.0,16000
origin+id01564_8H-TMKH-6rI,/data2/caiyu/data/My_Test/origin/id01564_8H-TMKH-6rI.wav,/data2/caiyu/data/My_Test/origin/id01564_8H-TMKH-6rI.mp4,0,0,0,1,1,127.0,81920,25.0,16000
origin+id01187_q8V-b963pZo,/data2/caiyu/data/My_Test/origin/id01187_q8V-b963pZo.wav,/data2/caiyu/data/My_Test/origin/id01187_q8V-b963pZo.mp4,0,0,0,1,1,145.0,93184,25.0,16000
origin+id04499_xDhwjTnILfM,/data2/caiyu/data/My_Test/origin/id04499_xDhwjTnILfM.wav,/data2/caiyu/data/My_Test/origin/id04499_xDhwjTnILfM.mp4,0,0,0,1,1,127.0,81920,25.0,16000
origin+id04009_SaGR2cgVOuQ,/data2/caiyu/data/My_Test/origin/id04009_SaGR2cgVOuQ.wav,/data2/caiyu/data/My_Test/origin/id04009_SaGR2cgVOuQ.mp4,0,0,0,1,1,159.0,102400,25.0,16000
origin+id01547_330txPNSfT4,/data2/caiyu/data/My_Test/origin/id01547_330txPNSfT4.wav,/data2/caiyu/data/My_Test/origin/id01547_330txPNSfT4.mp4,0,0,0,1,1,136.0,87040,25.0,16000
origin+id03916_94qDP--tFDQ,/data2/caiyu/data/My_Test/origin/id03916_94qDP--tFDQ.wav,/data2/caiyu/data/My_Test/origin/id03916_94qDP--tFDQ.mp4,0,0,0,1,1,171.0,109568,25.0,16000
origin+id00774_65sGHHB3Dks,/data2/caiyu/data/My_Test/origin/id00774_65sGHHB3Dks.wav,/data2/caiyu/data/My_Test/origin/id00774_65sGHHB3Dks.mp4,0,0,0,1,1,99.0,63488,25.0,16000
origin+id08039_ZUugZfJhZWo,/data2/caiyu/data/My_Test/origin/id08039_ZUugZfJhZWo.wav,/data2/caiyu/data/My_Test/origin/id08039_ZUugZfJhZWo.mp4,0,0,0,1,1,130.0,83968,25.0,16000
origin+id01667_21pYgsu9jes,/data2/caiyu/data/My_Test/origin/id01667_21pYgsu9jes.wav,/data2/caiyu/data/My_Test/origin/id01667_21pYgsu9jes.mp4,0,0,0,1,1,113.0,72704,25.0,16000
origin+id04988_eWSkQdQ8HKU,/data2/caiyu/data/My_Test/origin/id04988_eWSkQdQ8HKU.wav,/data2/caiyu/data/My_Test/origin/id04988_eWSkQdQ8HKU.mp4,0,0,0,1,1,139.0,89088,25.0,16000
origin+id02791_LIEUsnU4SwY,/data2/caiyu/data/My_Test/origin/id02791_LIEUsnU4SwY.wav,/data2/caiyu/data/My_Test/origin/id02791_LIEUsnU4SwY.mp4,0,0,0,1,1,134.0,86016,25.0,16000
origin+id02253_ccYUnQ1HA5s,/data2/caiyu/data/My_Test/origin/id02253_ccYUnQ1HA5s.wav,/data2/caiyu/data/My_Test/origin/id02253_ccYUnQ1HA5s.mp4,0,0,0,1,1,143.0,92160,25.0,16000
origin+id01809_PGXEM7hkO2Y,/data2/caiyu/data/My_Test/origin/id01809_PGXEM7hkO2Y.wav,/data2/caiyu/data/My_Test/origin/id01809_PGXEM7hkO2Y.mp4,0,0,0,1,1,129.0,82944,25.0,16000
